"","source","value"
"5049","jpt",-1
"5050","jpt",-1
"5051","jpt",2
"5052","jpt",-2
"5053","jpt",2
"5054","jpt",2
"5055","jpt",2
"5056","jpt",-1
"5057","jpt",1
"5058","jpt",-1
"5059","jpt",1
"5060","jpt",-2
"5061","jpt",-1
"5062","jpt",-2
"5063","jpt",1
"5064","jpt",2
"5065","jpt",1
"5066","jpt",2
"5067","jpt",-1
"5068","jpt",1
"5069","jpt",-2
"5070","jpt",-1
"5071","jpt",-2
"5072","jpt",2
"5073","jpt",1
"5074","jpt",-3
"5075","jpt",2
"5076","jpt",-1
"5077","jpt",-2
"5078","jpt",-2
"5079","jpt",4
"5080","jpt",-2
"5081","jpt",1
"5082","jpt",2
"5083","jpt",2
"5084","jpt",1
"5085","jpt",2
"5086","jpt",3
"5087","jpt",-3
"5088","jpt",3
"5089","jpt",1
"5090","jpt",-1
"5091","jpt",2
"5092","jpt",1
"5093","jpt",2
"5094","jpt",2
"5095","jpt",2
"5096","jpt",-2
"5097","jpt",2
"5098","jpt",-2
"5099","jpt",-1
"5100","jpt",2
"5101","jpt",2
"5102","jpt",2
"5103","jpt",2
"5104","jpt",1
"5105","jpt",-2
"5106","jpt",2
"5107","jpt",2
"5108","jpt",1
"5109","jpt",1
"5110","jpt",2
"5111","jpt",1
"5112","jpt",2
"5113","jpt",1
"5114","jpt",2
"5115","jpt",1
"5116","jpt",2
"5117","jpt",1
"5118","jpt",1
"5119","jpt",2
"5120","jpt",3
"5121","jpt",2
"5122","jpt",-1
"5123","jpt",-1
"5124","jpt",1
"5125","jpt",1
"5126","jpt",1
"5127","jpt",-1
"5128","jpt",-2
"5129","jpt",1
"5130","jpt",-2
"5131","jpt",1
"5132","jpt",-2
"5133","jpt",2
"5134","jpt",-2
"5135","jpt",-2
"5136","jpt",2
"5137","jpt",2
"5138","jpt",-2
"5139","jpt",-1
"5140","jpt",-2
"5141","jpt",1
"5142","jpt",1
"5143","jpt",1
"5144","jpt",-2
"5145","jpt",1
"5146","jpt",-2
"5147","jpt",2
"5148","jpt",1
"5149","jpt",1
"5150","jpt",-1
"5151","jpt",1
"5152","jpt",-2
"5153","jpt",-2
"5154","jpt",-2
"5155","jpt",2
"5156","jpt",2
"5157","jpt",-2
"5158","jpt",-2
"5159","jpt",1
"5160","jpt",2
"5161","jpt",2
"5162","jpt",-2
"5163","jpt",-2
"5164","jpt",1
"5165","jpt",1
"5166","jpt",2
"5167","jpt",-2
"5168","jpt",1
"5169","jpt",2
"5170","jpt",-2
"5171","jpt",1
"5172","jpt",-2
"5173","jpt",-2
"5174","jpt",1
"5175","jpt",3
"5176","jpt",-2
"5177","jpt",2
"5178","jpt",1
"5179","jpt",2
"5180","jpt",1
"5181","jpt",2
"5182","jpt",1
"5183","jpt",3
"5184","jpt",2
"5185","jpt",1
"5186","jpt",-2
"5187","jpt",-1
"5188","jpt",2
"5189","jpt",2
"5190","jpt",1
"5191","jpt",1
"5192","jpt",-1
"5193","jpt",1
"5194","jpt",-1
"5195","jpt",1
"5196","jpt",-2
"5197","jpt",-2
"5198","jpt",1
"5199","jpt",1
"5200","jpt",2
"5201","jpt",1
"5202","jpt",1
"5203","jpt",1
"5204","jpt",-2
"5205","jpt",1
"5206","jpt",-2
"5207","jpt",1
"5208","jpt",1
"5209","jpt",2
"5210","jpt",2
"5211","jpt",2
"5212","jpt",3
"5213","jpt",1
"5214","jpt",1
"5215","jpt",1
"5216","jpt",1
"5217","jpt",-1
"5218","jpt",1
"5219","jpt",3
"5220","jpt",1
"5221","jpt",2
"5222","jpt",2
"5223","jpt",1
"5224","jpt",2
"5225","jpt",-1
"5226","jpt",2
"5227","jpt",1
"5228","jpt",1
"5229","jpt",1
"5230","jpt",-2
"5231","jpt",-2
"5232","jpt",1
"5233","jpt",-2
"5234","jpt",-2
"5235","jpt",-1
"5236","jpt",-2
"5237","jpt",1
"5238","jpt",-1
"5239","jpt",2
"5240","jpt",2
"5241","jpt",-2
"5242","jpt",-1
"5243","jpt",2
"5244","jpt",-2
"5245","jpt",-2
"5246","jpt",-1
"5247","jpt",-1
"5248","jpt",2
"5249","jpt",1
"5250","jpt",1
"5251","jpt",-2
"5252","jpt",-1
"5253","jpt",-2
"5254","jpt",-3
"5255","jpt",-2
"5256","jpt",-2
"5257","jpt",-2
"5258","jpt",1
"5259","jpt",-2
"5260","jpt",1
"5261","jpt",3
"5262","jpt",1
"5263","jpt",2
"5264","jpt",-1
"5265","jpt",2
"5266","jpt",1
"5267","jpt",2
"5268","jpt",1
"5269","jpt",-2
"5270","jpt",1
"5271","jpt",2
"5272","jpt",1
"5273","jpt",-2
"5274","jpt",-2
"5275","jpt",1
"5276","jpt",2
"5277","jpt",2
"5278","jpt",2
"5279","jpt",1
"5280","jpt",1
"5281","jpt",1
"5282","jpt",2
"5283","jpt",1
"5284","jpt",1
"5285","jpt",2
"5286","jpt",-2
"5287","jpt",-1
"5288","jpt",1
"5289","jpt",-2
"5290","jpt",-1
"5291","jpt",-2
"5292","jpt",-2
"5293","jpt",2
"5294","jpt",1
"5295","jpt",-1
"5296","jpt",-2
"5297","jpt",-3
"5298","jpt",-2
"5299","jpt",-3
"5300","jpt",-2
"5301","jpt",1
"5302","jpt",2
"5303","jpt",2
"5304","jpt",-2
"5305","jpt",-2
"5306","jpt",3
"5307","jpt",2
"5308","jpt",1
"5309","jpt",2
"5310","jpt",2
"5311","jpt",2
"5312","jpt",-2
"5313","jpt",1
"5314","jpt",-2
"5315","jpt",2
"5316","jpt",-2
"5317","jpt",2
"5318","jpt",2
"5319","jpt",1
"5320","jpt",2
"5321","jpt",-2
"5322","jpt",-2
"5323","jpt",-1
"5324","jpt",-1
"5325","jpt",-2
"5326","jpt",2
"5327","jpt",2
"5328","jpt",-1
"5329","jpt",1
"5330","jpt",-2
"5331","jpt",1
"5332","jpt",-3
"5333","jpt",-1
"5334","jpt",-2
"5335","jpt",-2
"5336","jpt",-1
"5337","jpt",-2
"5338","jpt",1
"5339","jpt",1
"5340","jpt",-1
"5341","jpt",1
"5342","jpt",-1
"5343","jpt",-2
"5344","jpt",-2
"5345","jpt",-1
"5346","jpt",-3
"5347","jpt",-2
"5348","jpt",-3
"5349","jpt",2
"5350","jpt",-2
"5351","jpt",-2
"5352","jpt",2
"5353","jpt",-1
"5354","jpt",-3
"5355","jpt",1
"5356","jpt",2
"5357","jpt",-1
"5358","jpt",2
"5359","jpt",1
"5360","jpt",1
"5361","jpt",2
"5362","jpt",1
"5363","jpt",1
"5364","jpt",1
"5365","jpt",2
"5366","jpt",1
"5367","jpt",2
"5368","jpt",1
"5369","jpt",-2
"5370","jpt",-2
"5371","jpt",1
"5372","jpt",2
"5373","jpt",2
"5374","jpt",2
"5375","jpt",2
"5376","jpt",1
"5377","jpt",2
"5378","jpt",-2
"5379","jpt",2
"5380","jpt",-1
"5381","jpt",2
"5382","jpt",1
"5383","jpt",2
"5384","jpt",1
"5385","jpt",1
"5386","jpt",-2
"5387","jpt",2
"5388","jpt",1
"5389","jpt",2
"5390","jpt",1
"5391","jpt",1
"5392","jpt",1
"5393","jpt",2
"5394","jpt",1
"5395","jpt",1
"5396","jpt",-1
"5397","jpt",-2
"5398","jpt",2
"5399","jpt",-1
"5400","jpt",-1
"5401","jpt",-2
"5402","jpt",-1
"5403","jpt",2
"5404","jpt",-3
"5405","jpt",-1
"5406","jpt",-1
"5407","jpt",-2
"5408","jpt",-1
"5409","jpt",-1
"5410","jpt",-1
"5411","jpt",-1
"5412","jpt",-1
"5413","jpt",-2
"5414","jpt",-1
"5415","jpt",-2
"5416","jpt",-1
"5417","jpt",-1
"5418","jpt",2
"5419","jpt",-1
"5420","jpt",1
"5421","jpt",1
"5422","jpt",1
"5423","jpt",1
"5424","jpt",1
"5425","jpt",-1
"5426","jpt",-2
"5427","jpt",2
"5428","jpt",2
"5429","jpt",2
"5430","jpt",1
"5431","jpt",1
"5432","jpt",-1
"5433","jpt",1
"5434","jpt",1
"5435","jpt",-2
"5436","jpt",1
"5437","jpt",-2
"5438","jpt",1
"5439","jpt",-2
"5440","jpt",-1
"5441","jpt",1
"5442","jpt",2
"5443","jpt",1
"5444","jpt",-2
"5445","jpt",1
"5446","jpt",-3
"5447","jpt",2
"5448","jpt",-1
"5449","jpt",-1
"5450","jpt",-2
"5451","jpt",-1
"5452","jpt",2
"5453","jpt",-1
"5454","jpt",-1
"5455","jpt",2
"5456","jpt",2
"5457","jpt",-2
"5458","jpt",1
"5459","jpt",2
"5460","jpt",1
"5461","jpt",-2
"5462","jpt",1
"5463","jpt",-3
"5464","jpt",1
"5465","jpt",1
"5466","jpt",2
"5467","jpt",2
"5468","jpt",-2
"5469","jpt",-2
"5470","jpt",2
"5471","jpt",2
"5472","jpt",-1
"5473","jpt",-1
"5474","jpt",2
"5475","jpt",1
"5476","jpt",-1
"5477","jpt",2
"5478","jpt",-2
"5479","jpt",-2
"5480","jpt",-2
"5481","jpt",-1
"5482","jpt",2
"5483","jpt",-1
"5484","jpt",-2
"5485","jpt",-3
"5486","jpt",-1
"5487","jpt",1
"5488","jpt",1
"5489","jpt",-1
"5490","jpt",-3
"5491","jpt",-1
"5492","jpt",-3
"5493","jpt",2
"5494","jpt",2
"5495","jpt",2
"5496","jpt",2
"5497","jpt",-2
"5498","jpt",-1
"5499","jpt",-2
"5500","jpt",2
"5501","jpt",-1
"5502","jpt",2
"5503","jpt",-2
"5504","jpt",2
"5505","jpt",-2
"5506","jpt",1
"5507","jpt",1
"5508","jpt",1
"5509","jpt",-1
"5510","jpt",1
"5511","jpt",-1
"5512","jpt",2
"5513","jpt",2
"5514","jpt",-3
"5515","jpt",-2
"5516","jpt",-2
"5517","jpt",-2
"5518","jpt",1
"5519","jpt",-2
"5520","jpt",-1
"5521","jpt",-2
"5522","jpt",-2
"5523","jpt",-1
"5524","jpt",-1
"5525","jpt",-2
"5526","jpt",1
"5527","jpt",2
"5528","jpt",2
"5529","jpt",1
"5530","jpt",-2
"5531","jpt",2
"5532","jpt",1
"5533","jpt",-1
"5534","jpt",-2
"5535","jpt",-2
"5536","jpt",2
"5537","jpt",1
"5538","jpt",2
"5539","jpt",1
"5540","jpt",-3
"5541","jpt",2
"5542","jpt",1
"5543","jpt",1
"5544","jpt",1
"5545","jpt",-2
"5546","jpt",1
"5547","jpt",1
"5548","jpt",-1
"5549","jpt",2
"5550","jpt",2
"5551","jpt",-1
"5552","jpt",-1
"5553","jpt",1
"5554","jpt",-1
"5555","jpt",-2
"5556","jpt",1
"5557","jpt",1
"5558","jpt",-1
"5559","jpt",-2
"5560","jpt",2
"5561","jpt",-2
"5562","jpt",1
"5563","jpt",1
"5564","jpt",-2
"5565","jpt",-2
"5566","jpt",-1
"5567","jpt",1
"5568","jpt",1
"5569","jpt",2
"5570","jpt",-2
"5571","jpt",2
"5572","jpt",1
"5573","jpt",-2
"5574","jpt",-2
"5575","jpt",1
"5576","jpt",-1
"5577","jpt",-2
"5578","jpt",2
"5579","jpt",-2
"5580","jpt",-2
"5581","jpt",2
"5582","jpt",2
"5583","jpt",1
"5584","jpt",1
"5585","jpt",1
"5586","jpt",1
"5587","jpt",-2
"5588","jpt",1
"5589","jpt",-2
"5590","jpt",1
"5591","jpt",2
"5592","jpt",2
"5593","jpt",-1
"5594","jpt",-2
"5595","jpt",-1
"5596","jpt",1
"5597","jpt",-1
"5598","jpt",-2
"5599","jpt",-3
"5600","jpt",1
"5601","jpt",-2
"5602","jpt",-2
"5603","jpt",-1
"5604","jpt",3
"5605","jpt",2
"5606","jpt",2
"5607","jpt",1
"5608","jpt",-2
"5609","jpt",-2
"5610","jpt",2
"5611","jpt",1
"5612","jpt",-2
"5613","jpt",1
"5614","jpt",2
"5615","jpt",2
"5616","jpt",3
"5617","jpt",-2
"5618","jpt",-1
"5619","jpt",2
"5620","jpt",-2
"5621","jpt",-2
"5622","jpt",2
"5623","jpt",2
"5624","jpt",2
"5625","jpt",1
"5626","jpt",-2
"5627","jpt",2
"5628","jpt",2
"5629","jpt",-2
"5630","jpt",2
"5631","jpt",2
"5632","jpt",1
"5633","jpt",1
"5634","jpt",-2
"5635","jpt",2
"5636","jpt",2
"5637","jpt",2
"5638","jpt",-2
"5639","jpt",1
"5640","jpt",-3
"5641","jpt",1
"5642","jpt",-2
"5643","jpt",-1
"5644","jpt",1
"5645","jpt",-2
"5646","jpt",-3
"5647","jpt",2
"5648","jpt",-2
"5649","jpt",2
"5650","jpt",-2
"5651","jpt",1
"5652","jpt",-1
"5653","jpt",-2
"5654","jpt",-1
"5655","jpt",2
"5656","jpt",-2
"5657","jpt",-1
"5658","jpt",-2
"5659","jpt",-3
"5660","jpt",-1
"5661","jpt",-3
"5662","jpt",1
"5663","jpt",2
"5664","jpt",1
"5665","jpt",2
"5666","jpt",2
"5667","jpt",-2
"5668","jpt",-2
"5669","jpt",-2
"5670","jpt",2
"5671","jpt",2
"5672","jpt",2
"5673","jpt",-1
"5674","jpt",2
"5675","jpt",2
"5676","jpt",2
"5677","jpt",2
"5678","jpt",1
"5679","jpt",2
"5680","jpt",2
"5681","jpt",-2
"5682","jpt",-1
"5683","jpt",-3
"5684","jpt",-2
"5685","jpt",-2
"5686","jpt",-2
"5687","jpt",-3
"5688","jpt",-3
"5689","jpt",-2
"5690","jpt",2
"5691","jpt",-1
"5692","jpt",1
"5693","jpt",1
"5694","jpt",1
"5695","jpt",-1
"5696","jpt",2
"5697","jpt",-3
"5698","jpt",-1
"5699","jpt",-1
"5700","jpt",2
"5701","jpt",1
"5702","jpt",2
"5703","jpt",-1
"5704","jpt",2
"5705","jpt",2
"5706","jpt",-1
"5707","jpt",1
"5708","jpt",2
"5709","jpt",2
"5710","jpt",-2
"5711","jpt",1
"5712","jpt",-2
"5713","jpt",-2
"5714","jpt",2
"5715","jpt",1
"5716","jpt",-1
"5717","jpt",-2
"5718","jpt",-1
"5719","jpt",-2
"5720","jpt",2
"5721","jpt",2
"5722","jpt",-2
"5723","jpt",-2
"5724","jpt",-1
"5725","jpt",-2
"5726","jpt",1
"5727","jpt",2
"5728","jpt",-2
"5729","jpt",2
"5730","jpt",1
"5731","jpt",-2
"5732","jpt",-2
"5733","jpt",2
"5734","jpt",-1
"5735","jpt",2
"5736","jpt",1
"5737","jpt",-3
"5738","jpt",1
"5739","jpt",2
"5740","jpt",1
"5741","jpt",2
"5742","jpt",-3
"5743","jpt",2
"5744","jpt",1
"5745","jpt",1
"5746","jpt",1
"5747","jpt",-1
"5748","jpt",-1
"5749","jpt",3
"5750","jpt",-2
"5751","jpt",2
"5752","jpt",1
"5753","jpt",2
"5754","jpt",1
"5755","jpt",3
"5756","jpt",-1
"5757","jpt",1
"5758","jpt",-2
"5759","jpt",-2
"5760","jpt",-2
"5761","jpt",1
"5762","jpt",-2
"5763","jpt",1
"5764","jpt",2
"5765","jpt",-2
"5766","jpt",-2
"5767","jpt",1
"5768","jpt",2
"5769","jpt",2
"5770","jpt",1
"5771","jpt",1
"5772","jpt",2
"5773","jpt",1
"5774","jpt",1
"5775","jpt",1
"5776","jpt",-2
"5777","jpt",2
"5778","jpt",2
"5779","jpt",2
"5780","jpt",1
"5781","jpt",-2
"5782","jpt",-2
"5783","jpt",2
"5784","jpt",-2
"5785","jpt",-2
"5786","jpt",-3
"5787","jpt",-1
"5788","jpt",-2
"5789","jpt",-2
"5790","jpt",1
"5791","jpt",-1
"5792","jpt",1
"5793","jpt",2
"5794","jpt",-2
"5795","jpt",-1
"5796","jpt",1
"5797","jpt",-1
"5798","jpt",1
"5799","jpt",-2
"5800","jpt",1
"5801","jpt",2
"5802","jpt",1
"5803","jpt",1
"5804","jpt",-2
"5805","jpt",2
"5806","jpt",2
"5807","jpt",-2
"5808","jpt",1
"5809","jpt",-3
"5810","jpt",2
"5811","jpt",1
"5812","jpt",-2
"5813","jpt",-3
"5814","jpt",-2
"5815","jpt",2
"5816","jpt",2
"5817","jpt",-2
"5818","jpt",2
"5819","jpt",2
"5820","jpt",1
"5821","jpt",2
"5822","jpt",-3
"5823","jpt",-2
"5824","jpt",4
"5825","jpt",-3
"5826","jpt",1
"5827","jpt",-1
"5828","jpt",-3
"5829","jpt",1
"5830","jpt",-2
"5831","jpt",1
"5832","jpt",1
"5833","jpt",2
"5834","jpt",1
"5835","jpt",1
"5836","jpt",2
"5837","jpt",1
"5838","jpt",-2
"5839","jpt",-2
"5840","jpt",2
"5841","jpt",2
"5842","jpt",1
"5843","jpt",3
"5844","jpt",1
"5845","jpt",-2
"5846","jpt",-2
"5847","jpt",-2
"5848","jpt",2
"5849","jpt",-2
"5850","jpt",-2
"5851","jpt",-2
"5852","jpt",-2
"5853","jpt",-2
"5854","jpt",1
"5855","jpt",1
"5856","jpt",2
"5857","jpt",1
"5858","jpt",2
"5859","jpt",-2
"5860","jpt",-2
"5861","jpt",-2
"5862","jpt",-2
"5863","jpt",2
"5864","jpt",-3
"5865","jpt",2
"5866","jpt",-2
"5867","jpt",-2
"5868","jpt",2
"5869","jpt",1
"5870","jpt",-1
"5871","jpt",-2
"5872","jpt",-1
"5873","jpt",1
"5874","jpt",3
"5875","jpt",-1
"5876","jpt",2
"5877","jpt",-2
"5878","jpt",2
"5879","jpt",-2
"5880","jpt",-3
"5881","jpt",-1
"5882","jpt",-1
"5883","jpt",-2
"5884","jpt",1
"5885","jpt",2
"5886","jpt",-2
"5887","jpt",-2
"5888","jpt",-1
"5889","jpt",-1
"5890","jpt",-1
"5891","jpt",-2
"5892","jpt",-1
"5893","jpt",-2
"5894","jpt",-3
"5895","jpt",-1
"5896","jpt",-2
"5897","jpt",3
"5898","jpt",-3
"5899","jpt",2
"5900","jpt",-2
"5901","jpt",-2
"5902","jpt",-2
"5903","jpt",-2
"5904","jpt",1
"5905","jpt",-2
"5906","jpt",3
"5907","jpt",-2
"5908","jpt",-2
"5909","jpt",2
"5910","jpt",-1
"5911","jpt",-3
"5912","jpt",-3
"5913","jpt",2
"5914","jpt",2
"5915","jpt",2
"5916","jpt",2
"5917","jpt",3
"5918","jpt",-2
"5919","jpt",2
"5920","jpt",-1
"5921","jpt",-1
"5922","jpt",1
"5923","jpt",-2
"5924","jpt",1
"5925","jpt",-1
"5926","jpt",-2
"5927","jpt",2
"5928","jpt",2
"5929","jpt",-2
"5930","jpt",-1
"5931","jpt",-2
"5932","jpt",1
"5933","jpt",1
"5934","jpt",-2
"5935","jpt",-1
"5936","jpt",-2
"5937","jpt",2
"5938","jpt",2
"5939","jpt",-1
"5940","jpt",-1
"5941","jpt",-3
"5942","jpt",-2
"5943","jpt",-1
"5944","jpt",3
"5945","jpt",2
"5946","jpt",1
"5947","jpt",-2
"5948","jpt",1
"5949","jpt",1
"5950","jpt",1
"5951","jpt",-2
"5952","jpt",-1
"5953","jpt",-2
"5954","jpt",-1
"5955","jpt",1
"5956","jpt",2
"5957","jpt",-2
"5958","jpt",1
"5959","jpt",2
"5960","jpt",-1
"5961","jpt",-2
"5962","jpt",-2
"5963","jpt",-2
"5964","jpt",2
"5965","jpt",1
"5966","jpt",-2
"5967","jpt",-2
"5968","jpt",-2
"5969","jpt",2
"5970","jpt",-1
"5971","jpt",-2
"5972","jpt",-1
"5973","jpt",-1
"5974","jpt",2
"5975","jpt",2
"5976","jpt",2
"5977","jpt",-1
"5978","jpt",-1
"5979","jpt",-2
"5980","jpt",-1
"5981","jpt",2
"5982","jpt",-2
"5983","jpt",1
"5984","jpt",2
"5985","jpt",2
"5986","jpt",-2
"5987","jpt",-2
"5988","jpt",-1
"5989","jpt",-1
"5990","jpt",-2
"5991","jpt",-1
"5992","jpt",2
"5993","jpt",2
"5994","jpt",-2
"5995","jpt",-2
"5996","jpt",1
"5997","jpt",-1
"5998","jpt",2
"5999","jpt",-2
"6000","jpt",-3
"6001","jpt",-1
"6002","jpt",-1
"6003","jpt",-2
"6004","jpt",-2
"6005","jpt",-2
"6006","jpt",2
"6007","jpt",2
"6008","jpt",1
"6009","jpt",-3
"6010","jpt",2
"6011","jpt",-1
"6012","jpt",3
"6013","jpt",2
"6014","jpt",-1
"6015","jpt",-2
"6016","jpt",-1
"6017","jpt",-2
"6018","jpt",-1
"6019","jpt",-2
"6020","jpt",-3
"6021","jpt",1
"6022","jpt",-1
"6023","jpt",-2
"6024","jpt",2
"6025","jpt",-2
"6026","jpt",-1
"6027","jpt",2
"6028","jpt",1
"6029","jpt",-2
"6030","jpt",-2
"6031","jpt",2
"6032","jpt",-1
"6033","jpt",2
"6034","jpt",-1
"6035","jpt",-2
"6036","jpt",2
"6037","jpt",-1
"6038","jpt",2
"6039","jpt",-2
"6040","jpt",-2
"6041","jpt",1
"6042","jpt",1
"6043","jpt",2
"6044","jpt",-2
"6045","jpt",1
"6046","jpt",-1
"6047","jpt",-1
"6048","jpt",-2
"6049","jpt",1
"6050","jpt",1
"6051","jpt",-2
"6052","jpt",2
"6053","jpt",-2
"6054","jpt",2
"6055","jpt",-2
"6056","jpt",2
"6057","jpt",-2
"6058","jpt",2
"6059","jpt",1
"6060","jpt",2
"6061","jpt",-2
"6062","jpt",1
"6063","jpt",-1
"6064","jpt",-1
"6065","jpt",-2
"6066","jpt",-3
"6067","jpt",-1
"6068","jpt",1
"6069","jpt",-2
"6070","jpt",1
"6071","jpt",2
"6072","jpt",-2
"6073","jpt",-2
"6074","jpt",-2
"6075","jpt",-1
"6076","jpt",1
"6077","jpt",2
"6078","jpt",-2
"6079","jpt",-1
"6080","jpt",-2
"6081","jpt",-1
"6082","jpt",-2
"6083","jpt",-2
"6084","jpt",-1
"6085","jpt",-1
"6086","jpt",-2
"6087","jpt",2
"6088","jpt",1
"6089","jpt",3
"6090","jpt",-2
"6091","jpt",-2
"6092","jpt",2
"6093","jpt",1
"6094","jpt",2
"6095","jpt",2
"6096","jpt",-1
"6097","jpt",-1
"6098","jpt",-2
"6099","jpt",1
"6100","jpt",1
"6101","jpt",1
"6102","jpt",-3
"6103","jpt",-1
"6104","jpt",-2
"6105","jpt",2
"6106","jpt",-2
"6107","jpt",-1
"6108","jpt",1
"6109","jpt",1
"6110","jpt",1
"6111","jpt",1
"6112","jpt",1
"6113","jpt",1
"6114","jpt",-1
"6115","jpt",-2
"6116","jpt",-2
"6117","jpt",1
"6118","jpt",2
"6119","jpt",-2
"6120","jpt",1
"6121","jpt",-2
"6122","jpt",2
"6123","jpt",2
"6124","jpt",2
"6125","jpt",-1
"6126","jpt",-2
"6127","jpt",1
"6128","jpt",1
"6129","jpt",-2
"6130","jpt",-1
"6131","jpt",-2
"6132","jpt",-2
"6133","jpt",-1
"6134","jpt",1
"6135","jpt",2
"6136","jpt",-1
"6137","jpt",-2
"6138","jpt",2
"6139","jpt",-1
"6140","jpt",-2
"6141","jpt",1
"6142","jpt",1
"6143","jpt",-1
"6144","jpt",1
"6145","jpt",-2
"6146","jpt",-1
"6147","jpt",-1
"6148","jpt",2
"6149","jpt",-1
"6150","jpt",-1
"6151","jpt",-2
"6152","jpt",-2
"6153","jpt",3
"6154","jpt",-2
"6155","jpt",-2
"6156","jpt",-1
"6157","jpt",2
"6158","jpt",1
"6159","jpt",-1
"6160","jpt",-1
"6161","jpt",-1
"6162","jpt",-1
"6163","jpt",-1
"6164","jpt",-1
"6165","jpt",1
"6166","jpt",1
"6167","jpt",1
"6168","jpt",1
"6169","jpt",2
"6170","jpt",2
"6171","jpt",1
"6172","jpt",-2
"6173","jpt",-2
"6174","jpt",-2
"6175","jpt",-2
"6176","jpt",2
"6177","jpt",4
"6178","jpt",2
"6179","jpt",2
"6180","jpt",-2
"6181","jpt",-2
"6182","jpt",1
"6183","jpt",-2
"6184","jpt",-3
"6185","jpt",-2
"6186","jpt",-3
"6187","jpt",-1
"6188","jpt",-2
"6189","jpt",3
"6190","jpt",2
"6191","jpt",-2
"6192","jpt",1
"6193","jpt",-1
"6194","jpt",-2
"6195","jpt",1
"6196","jpt",-2
"6197","jpt",-3
"6198","jpt",-2
"6199","jpt",1
"6200","jpt",-1
"6201","jpt",-2
"6202","jpt",-2
"6203","jpt",-3
"6204","jpt",-2
"6205","jpt",-2
"6206","jpt",-2
"6207","jpt",1
"6208","jpt",2
"6209","jpt",-3
"6210","jpt",-2
"6211","jpt",-2
"6212","jpt",-3
"6213","jpt",1
"6214","jpt",2
"6215","jpt",2
"6216","jpt",2
"6217","jpt",1
"6218","jpt",-2
"6219","jpt",-2
"6220","jpt",-1
"6221","jpt",-2
"6222","jpt",-2
"6223","jpt",1
"6224","jpt",-1
"6225","jpt",1
"6226","jpt",1
"6227","jpt",-2
"6228","jpt",2
"6229","jpt",1
"6230","jpt",1
"6231","jpt",1
"6232","jpt",1
"6233","jpt",1
"6234","jpt",1
"6235","jpt",-3
"6236","jpt",-2
"6237","jpt",1
"6238","jpt",2
"6239","jpt",1
"6240","jpt",-3
"6241","jpt",-1
"6242","jpt",1
"6243","jpt",-2
"6244","jpt",1
"6245","jpt",1
"6246","jpt",1
"6247","jpt",1
"6248","jpt",2
"6249","jpt",-1
"6250","jpt",1
"6251","jpt",-2
"6252","jpt",1
"6253","jpt",-2
"6254","jpt",2
"6255","jpt",-1
"6256","jpt",2
"6257","jpt",-2
"6258","jpt",-2
"6259","jpt",2
"6260","jpt",-2
"6261","jpt",2
"6262","jpt",-3
"6263","jpt",3
"6264","jpt",1
"6265","jpt",1
"6266","jpt",-1
"6267","jpt",2
"6268","jpt",1
"6269","jpt",2
"6270","jpt",1
"6271","jpt",-2
"6272","jpt",1
"6273","jpt",-2
"6274","jpt",2
"6275","jpt",1
"6276","jpt",-2
"6277","jpt",-3
"6278","jpt",2
"6279","jpt",-1
"6280","jpt",-2
"6281","jpt",2
"6282","jpt",1
"6283","jpt",-2
"6284","jpt",-2
"6285","jpt",-1
"6286","jpt",1
"6287","jpt",1
"6288","jpt",2
"6289","jpt",2
"6290","jpt",-1
"6291","jpt",-1
"6292","jpt",1
"6293","jpt",1
"6294","jpt",-1
"6295","jpt",1
"6296","jpt",1
"6297","jpt",-1
"6298","jpt",2
"6299","jpt",1
"6300","jpt",1
"6301","jpt",1
"6302","jpt",1
"6303","jpt",1
"6304","jpt",1
"6305","jpt",3
"6306","jpt",-2
"6307","jpt",-1
"6308","jpt",1
"6309","jpt",-1
"6310","jpt",-1
"6311","jpt",1
"6312","jpt",-3
"6313","jpt",1
"6314","jpt",1
"6315","jpt",-3
"6316","jpt",2
"6317","jpt",1
"6318","jpt",1
"6319","jpt",2
"6320","jpt",-2
"6321","jpt",2
"6322","jpt",-1
"6323","jpt",1
"6324","jpt",-3
"6325","jpt",2
"6326","jpt",-1
"6327","jpt",-2
"6328","jpt",-2
"6329","jpt",-2
"6330","jpt",-1
"6331","jpt",-1
"6332","jpt",1
"6333","jpt",-1
"6334","jpt",-3
"6335","jpt",-2
"6336","jpt",2
"6337","jpt",-1
"6338","jpt",-2
"6339","jpt",-2
"6340","jpt",1
"6341","jpt",-2
"6342","jpt",1
"6343","jpt",-2
"6344","jpt",1
"6345","jpt",1
"6346","jpt",1
"6347","jpt",1
"6348","jpt",-1
"6349","jpt",-1
"6350","jpt",1
"6351","jpt",-2
"6352","jpt",-3
"6353","jpt",-2
"6354","jpt",2
"6355","jpt",-1
"6356","jpt",1
"6357","jpt",-2
"6358","jpt",2
"6359","jpt",-1
"6360","jpt",2
"6361","jpt",1
"6362","jpt",-2
"6363","jpt",2
"6364","jpt",1
"6365","jpt",-2
"6366","jpt",-2
"6367","jpt",1
"6368","jpt",2
"6369","jpt",-2
"6370","jpt",-2
"6371","jpt",1
"6372","jpt",2
"6373","jpt",-2
"6374","jpt",2
"6375","jpt",2
"6376","jpt",2
"6377","jpt",-1
"6378","jpt",-2
"6379","jpt",1
"6380","jpt",1
"6381","jpt",1
"6382","jpt",-2
"6383","jpt",1
